doc_id,name,gender,dob,degree,success_rate,experience,hid,dep_id
4979,Peggie,F,5/9/1958,FRCS,99,63,563,18
4980,Beatriz,F,11/27/2004,Super Speciality,89,17,278,16
4981,Rochelle,F,11/9/1972,MD,83,49,506,16
4982,Leatrice,F,12/19/1964,DM,90,57,392,13
4983,Billye,F,9/13/1952,MS,85,69,1053,19
4984,Darleen,F,5/5/1993,MBBS,65,28,1460,14
4985,Hortencia,F,1/24/1965,DM,76,56,1391,17
4986,Ethelene,F,1/26/1993,DM,72,28,957,16
4987,Marylouise,F,7/1/1942,DM,85,79,1490,7
4988,Eris,F,3/8/1944,MS,82,77,83,18
4989,Bettyjane,F,7/25/1947,FRCS,81,74,1325,2
4990,Penny,F,3/7/2000,Super Speciality,85,21,191,13
4991,Dorene,F,1/10/2002,DM,79,19,689,4
4992,Toni,F,1/5/1961,Super Speciality,91,60,338,17
4993,Lynette,F,10/12/1984,MBBS,97,37,940,13
4994,Vonda,F,8/9/1968,Super Speciality,90,53,15,12
4995,Amparo,F,7/21/1988,MS,80,33,408,18
4996,Bebe,F,10/27/1991,MS,80,30,91,19
4997,Phylis,F,2/5/1973,MBBS,91,48,1342,8
4998,Bettylou,F,2/4/1982,MBBS,93,39,321,19
4999,Wanita,F,11/25/1949,FRCS,100,72,1299,6
5000,Marceline,F,11/21/1965,MS,82,56,1194,5
5001,Vernelle,F,5/13/1992,DM,72,29,860,12
5002,Ernestina,F,7/15/2001,MS,97,20,449,11
5003,Doloris,F,6/5/1959,MD,100,62,320,3
5004,Delois,F,11/10/2001,FRCS,87,20,1314,5
5005,Nanette,F,3/18/1969,MBBS,69,52,886,9
5006,Ardelle,F,7/8/1986,FRCS,82,35,1390,3
5007,Natalia,F,7/4/1982,FRCS,71,39,108,5
5008,Estela,F,4/15/1950,MD,100,71,4,16
5009,Sherry,F,7/30/2002,MD,95,19,1474,11
5010,Twyla,F,11/1/1964,FRCS,83,57,675,16
5011,Jacquelin,F,11/14/2000,MS,68,21,896,7
5012,Enriqueta,F,1/1/1976,MBBS,77,45,54,3
5013,Bobbye,F,4/23/1997,MD,80,24,797,19
5014,Patti,F,1/30/1984,Super Speciality,77,37,1272,10
5015,Lorrayne,F,3/28/1951,Super Speciality,77,70,1063,12
5016,Janell,F,3/29/1940,FRCS,91,81,494,1
5017,Ladonna,F,7/6/1952,MBBS,93,69,387,4
5018,Nada,F,2/9/2004,DM,80,17,1225,9
5019,Carla,F,2/1/1984,MS,91,37,967,20
5020,Evangelina,F,6/22/1948,MD,92,73,1152,7
5021,Willodean,F,5/2/1947,FRCS,93,74,427,19
5022,Charleen,F,3/30/1962,MBBS,68,59,1120,16
5023,Coleen,F,6/14/1961,FRCS,71,60,344,18
5024,Illa,F,6/23/1980,FRCS,81,41,1339,20
5025,Shirlie,F,9/25/1944,MD,66,77,840,13
5026,Ailene,F,5/10/1993,Super Speciality,85,28,633,14
5027,Erlinda,F,5/5/1977,MS,66,44,1196,4
5028,Lita,F,12/21/1986,MBBS,87,35,1267,4
5029,Marilou,F,8/19/1976,FRCS,93,45,374,11
5030,Lawanda,F,10/9/2005,FRCS,80,16,381,10
5031,Charmaine,F,4/30/1985,Super Speciality,99,36,1485,4
5032,Cherie,F,7/19/1967,FRCS,71,54,422,4
5033,Sonya,F,12/5/1967,MS,80,54,280,6
5034,Raquel,F,2/22/1955,DM,76,66,867,8
5035,Hortensia,F,12/20/1976,DM,99,45,71,11
5036,Valencia,F,7/12/1983,FRCS,99,38,242,1
5037,Jocelyn,F,4/8/1977,FRCS,89,44,1061,20
5038,Kazuko,F,2/28/1994,MD,84,27,752,17
5039,Joye,F,4/20/2001,Super Speciality,76,20,1467,19
5040,Lidia,F,4/17/1980,Super Speciality,74,41,1410,13
5041,Roseann,F,12/27/2002,Super Speciality,93,19,1300,12
5042,Earlean,F,1/25/1951,MD,91,70,1311,12
5043,Jeannine,F,12/4/2004,DM,76,17,892,14
5044,Romona,F,9/7/1977,DM,70,44,458,1
5045,Jeanine,F,7/10/1941,MBBS,91,80,1082,15
5046,Joline,F,4/7/1969,FRCS,95,52,403,5
5047,Felicitas,F,10/22/1967,MS,89,54,374,1
5048,Carma,F,9/27/1972,DM,74,49,1230,9
5049,Marva,F,9/19/1980,FRCS,95,41,606,20
5050,Colette,F,3/12/1994,MS,95,27,808,7
5051,Sondra,F,11/3/1940,DM,100,81,924,5
5052,Marilee,F,5/17/1939,DM,75,82,806,19
5053,Jolene,F,10/21/1989,FRCS,71,32,890,17
5054,Jovita,F,8/27/1967,MD,88,54,1355,13
5055,Dorla,F,8/2/1968,MBBS,68,53,278,15
5056,Dianne,F,4/26/1998,MS,93,23,365,20
5057,Margy,F,5/9/1966,Super Speciality,74,55,314,7
5058,Velia,F,10/26/1992,Super Speciality,97,29,1194,5
5059,Margene,F,8/12/1963,MBBS,82,58,1203,10
5060,Beverlee,F,10/16/1949,FRCS,84,72,42,2
5061,Maryanne,F,4/15/1956,MS,75,65,9,14
5062,Joycelyn,F,10/2/1946,Super Speciality,93,75,72,19
5063,Merlene,F,2/25/1963,MBBS,94,58,1292,20
5064,Oralia,F,12/15/2001,MD,92,20,1274,6
5065,Sydell,F,7/11/1965,FRCS,71,56,3,13
5066,Jill,F,7/29/1950,MD,66,71,937,17
5067,Ardeth,F,6/19/1944,DM,77,77,963,14
5068,Armida,F,4/21/1995,MD,89,26,105,18
5069,Marylin,F,4/18/1956,MS,93,65,1432,18
5070,Sonja,F,9/5/1985,MS,66,36,193,16
5071,Laquita,F,5/23/1963,DM,70,58,184,7
5072,Julianne,F,6/2/1991,MBBS,70,30,448,8
5073,Nannette,F,8/18/1973,Super Speciality,67,48,1380,5
5074,Margo,F,11/5/1965,FRCS,96,56,1354,18
5075,Claudette,F,8/16/1994,MS,98,27,1497,14
5076,Arla,F,5/21/1973,MBBS,78,48,394,19
5077,Charlsie,F,5/7/1963,FRCS,93,58,951,19
5078,Marylyn,F,12/21/1962,MS,73,59,1385,18
5079,Mitzi,F,2/8/1945,Super Speciality,66,76,1000,12
5080,Patrica,F,3/28/1985,Super Speciality,89,36,1265,7
5081,Eartha,F,9/2/1995,MBBS,82,26,1383,17
5082,Herlinda,F,7/1/1997,MD,94,24,130,16
5083,Trudy,F,5/8/2002,Super Speciality,73,19,145,11
5084,Verdell,F,7/19/1974,MBBS,97,47,179,15
5085,Joretta,F,10/19/1973,FRCS,83,48,33,3
5086,Marsha,F,4/3/1959,MS,74,62,1338,20
5087,Verlene,F,1/27/1992,FRCS,83,29,715,3
5088,Lynne,F,8/19/1957,FRCS,89,64,172,10
5089,Mariann,F,9/13/2005,MD,95,16,1433,7
5090,Joetta,F,8/19/1940,MS,67,81,1036,15
5091,Rosanne,F,10/14/1998,Super Speciality,95,23,1418,17
5092,Belia,F,10/12/1963,MD,89,58,1178,12
5093,Janelle,F,1/15/1965,DM,77,56,1205,9
5094,Merilyn,F,2/2/1953,Super Speciality,80,68,713,5
5095,Ardyce,F,2/3/1948,MS,79,73,438,11
5096,Rosita,F,11/8/1964,DM,76,57,863,3
5097,Celine,F,8/9/1953,MBBS,78,68,1395,20
5098,Carleen,F,10/9/1976,MD,97,45,1430,9
5099,Carolee,F,7/24/1992,MD,85,29,93,7
5100,Dian,F,6/11/1963,MS,81,58,1455,17
5101,Dorthey,F,10/26/1968,MBBS,83,53,681,12
5102,Kathy,F,2/26/1989,MD,69,32,320,12
5103,Marita,F,7/5/2000,MD,68,21,676,6
5104,Thomasina,F,4/4/1992,Super Speciality,92,29,5,7
5105,Marta,F,2/20/1995,MD,73,26,1320,12
5106,Thalia,F,9/18/1987,MBBS,95,34,1064,17
5107,Nira,F,2/20/1987,Super Speciality,74,34,1404,13
5108,Sharlene,F,1/19/1975,FRCS,85,46,594,17
5109,Rheta,F,11/7/1991,MS,66,30,1465,4
5110,Jerrie,F,7/7/1956,DM,80,65,886,1
5111,Ginger,F,2/14/1956,MBBS,90,65,379,14
5112,Jacklyn,F,1/19/1983,MS,72,38,215,3
5113,Elissa,F,5/28/1991,FRCS,98,30,282,2
5114,Paulette,F,6/20/1965,MD,71,56,505,1
5115,Monna,F,9/3/1972,MS,96,49,597,20
5116,Joellen,F,9/27/1942,DM,94,79,1042,14
5117,Lavona,F,4/30/1948,DM,78,73,995,6
5118,Bonny,F,2/20/1986,FRCS,85,35,540,8
5119,Luanne,F,12/7/1997,MS,91,24,1047,18
5120,Saundra,F,9/13/1977,MS,91,44,743,6
5121,Luann,F,7/7/1992,MD,67,29,155,10
5122,Pearlene,F,3/18/1971,Super Speciality,75,50,647,10
5123,Nancie,F,9/20/1963,FRCS,98,58,35,10
5124,Shirlene,F,4/12/1998,DM,96,23,671,10
5125,Marcelina,F,10/30/1992,Super Speciality,97,29,548,18
5126,Vicki,F,8/22/1965,MBBS,67,56,513,12
5127,Karol,F,3/28/1986,FRCS,67,35,240,19
5128,Louann,F,1/5/1978,MS,82,43,17,14
5129,Alison,F,8/4/1961,MBBS,66,60,300,4
5130,Marylee,F,11/10/1978,MBBS,92,43,882,18
5131,Sharron,F,7/21/1962,MBBS,90,59,768,12
5132,Cathy,F,11/13/1942,DM,92,79,1140,4
5133,Darla,F,2/13/1982,MD,83,39,736,2
5134,Norita,F,8/10/1964,MD,84,57,860,6
5135,Gaye,F,7/27/2002,MS,85,19,740,16
5136,Jeri,F,6/5/1968,MBBS,99,53,989,18
5137,Loris,F,2/23/2005,Super Speciality,83,16,1475,12
5138,Shirleyann,F,9/16/1981,MD,83,40,1125,3
5139,Carolynn,F,5/2/1999,MD,82,22,1079,5
5140,Marla,F,2/15/1958,Super Speciality,66,63,1041,10
5141,Evonne,F,8/21/1985,FRCS,70,36,85,14
5142,Darlyne,F,3/2/1967,MS,69,54,581,4
5143,Vernetta,F,4/20/1978,MS,89,43,1242,3
5144,Rhonda,F,11/24/1992,Super Speciality,83,29,799,6
5145,Shelba,F,6/27/2004,DM,89,17,986,16
5146,Shelva,F,9/22/1958,MS,77,63,1134,16
5147,Deanna,F,1/23/1952,MS,69,69,1274,11
5148,Karla,F,1/24/1950,MS,91,71,1122,17
5149,Tanya,F,10/10/1991,MD,81,30,1446,8
5150,Annmarie,F,1/1/2005,MD,96,16,1232,2
5151,Wendy,F,10/14/1977,DM,88,44,790,19
5152,Ruthann,F,7/3/1981,MS,82,40,163,2
5153,Sherrie,F,5/21/1996,MS,79,25,816,16
5154,Carolann,F,7/20/2005,MD,67,16,800,3
5155,Evon,F,6/13/1973,FRCS,70,48,1299,15
5156,Sheryl,F,11/26/2000,MS,92,21,96,7
5157,Jacquline,F,10/15/1945,DM,93,76,393,20
5158,Karlene,F,6/20/1977,MBBS,89,44,199,14
5159,Glennis,F,4/9/1967,Super Speciality,66,54,44,12
5160,Karin,F,9/21/1963,DM,76,58,389,1
5161,Marleen,F,9/11/1954,MD,78,67,668,17
5162,Roxanne,F,1/14/1988,Super Speciality,93,33,1086,13
5163,Harlene,F,11/27/1951,FRCS,88,70,731,11
5164,Annamarie,F,5/14/1992,Super Speciality,94,29,1489,15
5165,Jacque,F,9/21/1987,DM,96,34,241,2
5166,Maralyn,F,2/11/1983,MS,76,38,1244,15
5167,Shari,F,2/1/1951,FRCS,80,70,1354,12
5168,Larae,F,11/16/1949,MD,66,72,1049,9
5169,Gayla,F,7/24/1979,MD,70,42,798,11
5170,Deanne,F,7/17/1944,DM,99,77,355,10
5171,Dianna,F,5/25/1979,MS,91,42,822,10
5172,Simone,F,7/23/1966,MS,70,55,808,18
5173,Leilani,F,9/7/1972,DM,95,49,369,14
5174,Vickie,F,7/8/2003,DM,80,18,1466,14
5175,Diann,F,8/20/1993,DM,96,28,1416,3
5176,Karolyn,F,8/24/1954,FRCS,69,67,104,15
5177,Deann,F,5/1/1984,FRCS,93,37,961,17
5178,Noretta,F,9/8/1944,MBBS,91,77,454,20
5179,Shelvia,F,3/25/1973,MBBS,92,48,1359,12
5180,Shelvie,F,3/19/2001,Super Speciality,87,20,1285,1
5181,Shelia,F,5/13/1949,MS,90,72,1494,1
5182,Janyce,F,3/3/1952,MBBS,89,69,913,20
5183,Jonell,F,1/17/1956,Super Speciality,70,65,167,19
5184,Marolyn,F,7/13/1980,MS,77,41,1079,20
5185,Mimi,F,11/27/1988,Super Speciality,82,33,966,15
5186,Noreta,F,5/25/1982,MBBS,65,39,1498,16
5187,Roseanne,F,2/3/1949,MS,75,72,613,8
5188,Lorelei,F,11/27/1995,Super Speciality,86,26,1397,12
5189,Vicky,F,11/11/1962,MBBS,67,59,310,3
5190,Helaine,F,11/5/1993,MS,88,28,132,15
5191,Maryjo,F,1/19/1981,Super Speciality,100,40,660,3
5192,Deana,F,8/25/1947,MS,86,74,939,6
5193,Janine,F,2/7/1959,FRCS,89,62,1001,5
5194,Ronda,F,2/9/1950,MD,91,71,509,4
5195,Leanne,F,3/27/1940,Super Speciality,80,81,888,19
5196,Cindy,F,12/11/1944,DM,98,77,1164,11
5197,Judi,F,6/21/1979,Super Speciality,86,42,537,16
5198,Karel,F,1/3/1964,FRCS,72,57,325,2
5199,Karon,F,11/4/1986,MBBS,98,35,1098,4
5200,Glynda,F,12/13/1992,MD,78,29,493,20
5201,Tamara,F,1/27/1952,MS,81,69,1056,12
5202,Suzann,F,11/13/1974,Super Speciality,71,47,238,16
5203,Fran,F,4/19/1973,MS,87,48,435,9
5204,Nanci,F,11/20/1978,FRCS,65,43,1094,10
5205,April,F,6/15/2000,MD,91,21,1186,18
5206,Hedy,F,9/14/1992,MBBS,69,29,768,10
5207,Mari,F,10/11/1988,MBBS,88,33,558,17
5208,Jannette,F,6/5/1995,MBBS,86,26,968,18
5209,Jerri,F,9/27/1947,Super Speciality,98,74,682,15
5210,Heidi,F,5/2/1974,FRCS,86,47,323,11
5211,Dotty,F,3/18/1975,MS,95,46,382,18
5212,Suellen,F,6/24/1979,FRCS,69,42,1055,5
5213,Lonna,F,7/21/1968,MBBS,75,53,825,9
5214,Kathie,F,10/25/1952,MBBS,94,69,1226,14
5215,Ilona,F,6/28/1990,DM,75,31,1090,10
5216,Laraine,F,3/23/1958,MS,65,63,134,12
5217,Susann,F,6/26/1942,MS,79,79,464,19
5218,Rona,F,8/25/1987,DM,82,34,1491,4
5219,Sharen,F,2/9/1965,MD,77,56,1474,15
5220,Lynnette,F,9/10/1975,MD,69,46,1266,4
5221,Scarlett,F,3/4/1992,Super Speciality,92,29,1433,7
5222,Belinda,F,12/3/1978,DM,84,43,324,3
5223,Pam,F,3/22/1945,DM,72,76,1178,13
5224,Ruthanne,F,12/14/1941,DM,100,80,1054,4
5225,Juliann,F,5/16/1992,MBBS,90,29,1114,2
5226,Sherron,F,12/21/1951,DM,84,70,1101,12
5227,Donita,F,2/13/2002,DM,80,19,1027,11
5228,Georgiann,F,5/9/2005,Super Speciality,97,16,1153,12
5229,Jerilyn,F,12/23/1996,MBBS,100,25,1084,19
5230,Sharyn,F,5/20/2004,Super Speciality,91,17,776,6
5231,Sherri,F,9/6/1951,MS,92,70,784,20
5232,Suzan,F,8/29/1981,MD,100,40,631,14
5233,Nyla,F,3/17/1969,MD,74,52,413,20
5234,Trina,F,4/12/1976,MS,97,45,1365,11
5235,Judyth,F,12/23/1977,MD,65,44,42,6
5236,Nikki,F,4/7/1939,MBBS,90,82,425,7
5237,Sheri,F,7/2/1939,MBBS,74,82,788,18
5238,Jana,F,5/15/1995,MS,85,26,797,4
5239,Adrianne,F,5/28/2000,MS,72,21,796,10
5240,Georgeann,F,1/30/1948,FRCS,85,73,933,20
5241,Terri,F,6/13/1965,FRCS,82,56,257,20
5242,Caren,F,1/4/1957,MBBS,72,64,1131,8
5243,Kristine,F,2/19/1974,MD,85,47,49,11
5244,Geri,F,5/10/1994,DM,65,27,517,20
5245,Jerilynn,F,7/27/1996,Super Speciality,89,25,219,20
5246,Karan,F,10/8/2004,Super Speciality,100,17,385,2
5247,Rosann,F,2/13/1994,MD,75,27,1086,11
5248,Cheri,F,3/4/2003,FRCS,69,18,328,5
5249,Leann,F,10/16/1971,Super Speciality,77,50,565,2
5250,Phyliss,F,10/26/1967,FRCS,81,54,195,19
5251,Merrily,F,5/25/1993,FRCS,71,28,252,13
5252,Melody,F,4/13/1962,FRCS,72,59,703,15
5253,Kaaren,F,8/13/1969,FRCS,85,52,1166,4
5254,Cassandra,F,7/4/1943,DM,93,78,1356,3
5255,Aloma,F,2/9/1949,Super Speciality,83,72,578,4
5256,Cathie,F,11/4/1971,DM,73,50,1105,12
5257,Sandi,F,2/23/1954,FRCS,73,67,505,19
5258,Ronna,F,6/26/1993,Super Speciality,100,28,318,3
5259,Karren,F,11/14/1970,MBBS,75,51,283,2
5260,Jerrilyn,F,6/28/1957,Super Speciality,100,64,1443,8
5261,Sheron,F,3/15/1971,MD,65,50,935,12
5262,Pauletta,F,11/18/1964,MBBS,94,57,704,8
5263,Merrilee,F,3/29/1948,DM,79,73,550,8
5264,Terrie,F,10/27/1997,MBBS,70,24,1226,20
5265,Tonya,F,9/8/1995,DM,68,26,744,19
5266,Sunny,F,7/27/1994,FRCS,78,27,952,4
5267,Karyn,F,1/30/1986,FRCS,70,35,162,19
5268,Ginny,F,4/11/1977,DM,87,44,304,1
5269,Charla,F,10/18/1997,MS,80,24,935,14
5270,Tana,F,9/1/1953,Super Speciality,98,68,861,11
5271,Charolette,F,11/30/1959,Super Speciality,79,62,1120,6
5272,Marcy,F,6/12/1996,DM,95,25,1137,20
5273,Cheryle,F,10/13/1964,MD,71,57,241,3
5274,Kathi,F,12/29/1971,FRCS,69,50,267,13
5275,Karyl,F,3/14/1978,MS,82,43,473,7
5276,Candy,F,11/4/1994,MBBS,74,27,653,17
5277,Sherryl,F,4/15/1948,MS,73,73,700,17
5278,Luana,F,1/28/1969,MBBS,73,52,1291,8
5279,Rozanne,F,8/17/2003,FRCS,66,18,1473,16
5280,Carlyn,F,11/20/1948,Super Speciality,95,73,620,17
5281,Jacquelynn,F,1/15/1997,MBBS,83,24,1339,10
5282,Caron,F,11/28/1952,Super Speciality,93,69,1396,3
5283,Suzette,F,4/18/1979,MBBS,90,42,1101,6
5284,Dorinda,F,6/26/1948,Super Speciality,82,73,604,2
5285,Teri,F,4/21/1948,Super Speciality,78,73,1369,4
5286,Alana,F,12/26/1940,MBBS,87,81,116,2
5287,Danna,F,4/29/1955,MD,69,66,1236,12
5288,Maribeth,F,10/19/1948,DM,100,73,149,18
5289,Pamala,F,11/14/1961,FRCS,73,60,1128,3
5290,Rosalinda,F,7/12/1950,MD,89,71,556,1
5291,Elyse,F,7/24/1972,MBBS,88,49,176,5
5292,Pamella,F,7/5/1975,MBBS,71,46,354,20
5293,Bobbi,F,10/30/1999,MD,67,22,736,20
5294,Corliss,F,11/19/1959,MD,78,62,1439,12
5295,Cheryll,F,3/25/1993,FRCS,89,28,422,12
5296,Graciela,F,3/11/1939,MBBS,81,82,497,15
5297,Sherilyn,F,3/19/1990,MS,94,31,191,6
5298,Deirdre,F,2/8/1949,DM,95,72,1359,4
5299,Gerri,F,1/4/1977,MS,97,44,909,8
5300,Glinda,F,10/21/1990,FRCS,87,31,475,8
5301,Mickie,F,5/2/2003,MBBS,97,18,22,13
5302,Marybeth,F,2/14/1966,DM,68,55,1346,8
5303,Cherrie,F,6/1/1966,DM,65,55,347,18
5304,Laureen,F,1/22/1966,Super Speciality,68,55,903,4
5305,Patrice,F,8/22/1981,MBBS,97,40,431,14
5306,Aleta,F,8/9/1997,MD,70,24,916,12
5307,Candice,F,1/24/1960,DM,79,61,633,16
5308,Kristina,F,11/21/1976,DM,77,45,78,17
5309,Vickey,F,12/24/2003,MD,100,18,1225,14
5310,Nicki,F,2/9/1952,DM,98,69,1346,18
5311,Deena,F,12/1/1984,MBBS,70,37,1500,11
5312,Janeen,F,6/4/1961,FRCS,92,60,933,17
5313,Meryl,F,12/28/1988,MBBS,73,33,585,8
5314,Bettina,F,12/4/1939,MBBS,95,82,605,15
5315,Robyn,F,12/27/1977,DM,69,44,1192,17
5316,Sharyl,F,3/16/1954,FRCS,100,67,1310,8
5317,Erica,F,11/23/1960,DM,65,61,175,2
5318,Lani,F,1/22/1979,DM,72,42,26,19
5319,Leslee,F,12/15/1962,FRCS,84,59,879,1
5320,Deidre,F,11/10/1998,MS,69,23,127,9
5321,Katrina,F,11/5/1962,DM,94,59,292,5
5322,Kristi,F,11/27/1973,MS,75,48,928,6
5323,Cherryl,F,6/6/1961,MD,96,60,1053,8
5324,Dayle,F,8/25/1953,Super Speciality,82,68,710,13
5325,Randi,F,8/7/1992,MD,94,29,242,20
5326,Lori,F,5/5/1997,FRCS,77,24,439,15
5327,Jacalyn,F,6/2/1977,MBBS,81,44,876,16
5328,Starr,F,3/10/1990,Super Speciality,66,31,1344,14
5329,Kendra,F,11/17/1941,MBBS,71,80,1296,17
5330,Suzanna,F,1/8/2003,MS,86,18,244,17
5331,Debby,F,2/6/1972,MS,97,49,655,18
5332,Valarie,F,10/16/1940,FRCS,83,81,454,12
5333,Melodie,F,3/9/2003,DM,97,18,1082,15
5334,Annemarie,F,8/1/1971,MD,97,50,969,13
5335,Michaele,F,10/21/1950,Super Speciality,83,71,852,11
5336,Janna,F,1/25/1995,MD,91,26,84,16
5337,Trudi,F,4/12/1952,Super Speciality,78,69,925,18
5338,Sandie,F,3/19/1986,MS,91,35,695,15
5339,Daria,F,8/12/1948,Super Speciality,78,73,942,8
5340,Vikki,F,6/24/1998,FRCS,65,23,1237,2
5341,Rachelle,F,9/18/1947,DM,67,74,65,8
5342,Tonia,F,10/8/1994,FRCS,69,27,1320,11
5343,Marcie,F,8/3/1973,Super Speciality,76,48,166,3
5344,Candis,F,6/26/1970,DM,100,51,1282,5
5345,Shiela,F,1/20/1945,MD,72,76,739,2
5346,Regenia,F,10/15/1979,Super Speciality,70,42,783,15
5347,Debora,F,2/19/1990,Super Speciality,67,31,608,5
5348,Maura,F,2/23/1972,MS,95,49,791,7
5349,Caryn,F,3/9/1984,FRCS,92,37,186,12
5350,Kristie,F,8/12/1942,Super Speciality,70,79,457,8
5351,Lizabeth,F,2/6/1965,MS,98,56,932,17
5352,Regena,F,6/10/1947,MS,84,74,200,12
5353,Denice,F,10/17/1999,MBBS,86,22,1303,19
5354,Drema,F,5/2/1980,MBBS,100,41,278,3
5355,Shirleen,F,9/25/1978,FRCS,100,43,143,3
5356,Cathey,F,11/25/2005,MBBS,87,16,475,19
5357,Cristina,F,4/9/1965,FRCS,96,56,1420,11
5358,Lyndia,F,8/14/1958,MD,71,63,236,1
5359,Blanca,F,4/28/1962,MD,68,59,1005,1
5360,Fonda,F,1/6/1987,MBBS,98,34,1387,9
5361,Renae,F,11/23/1993,MD,87,28,336,3
5362,Kathlene,F,9/8/1988,MD,68,33,486,3
5363,Loreen,F,11/25/1947,MS,68,74,1418,9
5364,Shauna,F,7/30/2005,FRCS,68,16,205,2
5365,Sharman,F,9/30/2005,MS,75,16,602,16
5366,Valorie,F,2/27/1952,MD,85,69,218,16
5367,Sanjuanita,F,11/12/2002,MS,93,19,1068,20
5368,Bethany,F,9/8/1959,MBBS,95,62,59,18
5369,Christa,F,12/4/1946,FRCS,78,75,532,17
5370,Sanjuana,F,10/14/1961,DM,65,60,513,20
5371,Candyce,F,11/24/2005,MS,79,16,503,5
5372,Lorrie,F,1/20/1992,MBBS,79,29,1403,6
5373,Tara,F,10/12/1959,MS,86,62,1150,19
5374,Pamelia,F,7/30/1995,Super Speciality,96,26,559,12
5375,Kristy,F,1/4/1968,MD,65,53,476,6
5376,Collette,F,6/2/1950,FRCS,90,71,693,16
5377,Roxann,F,9/16/1987,MS,66,34,500,17
5378,Debrah,F,5/29/1947,MD,72,74,219,17
5379,Mindy,F,5/16/1948,MS,70,73,278,10
5380,Krista,F,3/30/1946,Super Speciality,94,75,495,1
5381,Leticia,F,9/21/1984,MS,84,37,1081,2
5382,Terese,F,11/15/1997,MS,84,24,1253,2
5383,Mara,F,7/28/2000,MS,87,21,1488,12
5384,Nicolette,F,8/13/1980,DM,74,41,1477,4
5385,Vanessa,F,1/20/1951,FRCS,80,70,351,6
5386,Merrie,F,4/30/1989,MD,65,32,693,3
5387,Debbra,F,10/21/1943,MS,65,78,444,9
5388,Jenifer,F,2/24/1959,DM,76,62,140,7
5389,Lourdes,F,1/1/1941,MD,80,80,1296,2
5390,Geralyn,F,9/1/1968,MBBS,82,53,495,9
5391,Jaclyn,F,3/19/1972,MBBS,96,49,1469,6
5392,Sharleen,F,3/30/1972,FRCS,71,49,1067,18
5393,Lorie,F,6/25/1998,MBBS,83,23,1123,18
5394,Allyson,F,12/4/1974,MD,85,47,104,19
5395,Angelia,F,11/21/1966,MBBS,77,55,810,15
5396,Jann,F,7/20/1972,DM,83,49,1013,20
5397,Joleen,F,9/16/1974,Super Speciality,85,47,1232,7
5398,Christi,F,4/23/1940,MS,95,81,1257,16
5399,Esmeralda,F,7/22/1951,MD,67,70,1386,13
5400,Teena,F,5/6/2004,DM,80,17,381,10
5401,Gwenda,F,1/2/2004,MS,73,17,78,5
5402,Rhona,F,11/23/1975,MS,70,46,890,20
5403,Brinda,F,1/9/1970,MD,100,51,1260,6
5404,Pandora,F,1/25/1955,DM,70,66,556,1
5405,Jodi,F,11/11/1971,FRCS,80,50,1251,4
5406,Kimberley,F,7/6/2004,MS,96,17,1499,12
5407,Megan,F,8/6/1941,FRCS,85,80,1008,2
5408,Lauri,F,11/6/1980,Super Speciality,89,41,100,16
5409,Paige,F,11/26/1975,DM,80,46,1424,8
5410,Deborrah,F,11/24/1961,MBBS,78,60,840,3
5411,Joette,F,3/28/1968,MBBS,71,53,1500,6
5412,Lise,F,2/17/2003,MBBS,70,18,761,20
5413,Jacqulyn,F,4/24/2002,DM,79,19,443,5
5414,Milagros,F,2/18/1990,DM,71,31,1003,7
5415,Marlena,F,5/9/2001,DM,80,20,104,12
5416,Roxane,F,5/11/1999,DM,71,22,808,19
5417,Ellyn,F,7/21/1990,DM,72,31,1338,10
5418,Debera,F,12/10/1959,MS,89,62,1190,8
5419,Joni,F,10/20/1946,MD,92,75,91,9
5420,Cindi,F,3/6/2001,MS,66,20,870,19
5421,Tricia,F,6/28/2001,MD,67,20,1038,13
5422,Brooke,F,12/30/1964,MBBS,72,57,703,17
5423,Doretta,F,2/24/1943,MBBS,67,78,225,9
5424,Lorri,F,6/30/1970,MD,89,51,1457,5
5425,Danette,F,1/15/2002,MBBS,78,19,164,11
5426,Marci,F,1/24/1993,FRCS,77,28,1241,15
5427,Alisa,F,7/7/1949,Super Speciality,87,72,1216,19
5428,Kari,F,11/14/1988,MBBS,94,33,127,8
5429,Lesa,F,2/5/1951,DM,95,70,917,8
5430,Francesca,F,12/10/2002,DM,86,19,1409,5
5431,Lanette,F,9/23/1954,MBBS,70,67,288,10
5432,Sharla,F,2/22/2003,FRCS,88,18,412,13
5433,Kimberlee,F,12/21/1980,MS,85,41,902,5
5434,Zandra,F,12/9/2004,Super Speciality,67,17,722,7
5435,Sheree,F,1/22/1968,MD,94,53,1034,8
5436,Sabrina,F,10/22/2000,MD,72,21,395,14
5437,Valinda,F,3/11/1991,MD,94,30,855,11
5438,Sherie,F,5/17/1992,MS,90,29,1390,16
5439,Joanie,F,9/6/1998,MS,65,23,780,3
5440,Starla,F,1/10/1982,Super Speciality,74,39,53,7
5441,Merri,F,10/13/1971,MBBS,80,50,70,10
5442,Kerri,F,11/3/1971,DM,76,50,1218,3
5443,Leeann,F,6/17/1949,MBBS,88,72,1243,16
5444,Vernita,F,8/12/1946,MS,88,75,46,12
5445,Cherri,F,4/15/1996,MS,91,25,89,16
5446,Bambi,F,5/13/1944,Super Speciality,74,77,483,9
5447,Renita,F,12/20/1995,Super Speciality,93,26,340,4
